date,premise_code,item_code,price,premise,address,premise_type,state,district
2024-01-12,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-01-12,12713,1,8.49,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-12,13788,1,8.9,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-12,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-12,14869,1,8.49,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-12,15382,1,8.39,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-01-12,15537,1,9.5,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-01-12,16317,1,8.88,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-12,16389,1,8.99,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-12,16391,1,8.9,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-12,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-12,18201,1,8.49,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-12,20692,1,8.6,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-13,115,1,9.5,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-13,239,1,8.9,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-13,261,1,8.39,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-01-13,656,1,8.6,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-13,907,1,8.49,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-13,2020,1,9.9,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
2024-01-13,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-13,2612,1,8.5,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-01-13,2663,1,9.79,THE STORE PORT DICKSON,"LOT G 21, GROUND FLOOR, OCEANIC MALL,BATU 1/2 JALAN PANTAI,",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-13,2670,1,8.99,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-13,2736,1,10.5,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-13,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-13,3424,1,10.8,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-01-13,11509,1,8.88,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-13,11660,1,9.4,PASAR AWAM RASAH,"PASAR AWAM RASAH JAYA,JLN RJ 6/2TMN RASAH JAYA, SEREMBAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-13,11728,1,10.9,PASAR AMPANGAN,"PASAR AWAM AMPANGAN,70400 AMPANGAN, SEREMBAN.,NEGERI SEMBILAN",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-13,11737,1,9.4,PASAR BESAR SEREMBAN,"JLN PASAR BESAR SEREMBAN 70000,SEREMBAN NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-13,11805,1,10.5,PASAR PORT DICKSON,"PASAR PORT DICKSON,71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-13,11925,1,9.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-01-13,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-01-13,12713,1,8.49,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-13,13788,1,8.9,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-13,14811,2,10.9,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-13,14869,1,8.49,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-13,15382,1,8.39,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-01-13,15537,1,9.5,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-01-13,16317,1,8.88,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-13,16389,1,8.99,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-13,16391,1,8.9,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-13,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-13,18201,1,8.49,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-13,20692,1,8.6,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-16,115,1,9.5,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-16,239,1,8.5,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-16,261,1,8.39,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-01-16,656,1,8.1,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-16,907,1,8.49,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-16,2020,1,9.9,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
2024-01-16,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-16,2612,1,8.1,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-01-16,2663,1,9.79,THE STORE PORT DICKSON,"LOT G 21, GROUND FLOOR, OCEANIC MALL,BATU 1/2 JALAN PANTAI,",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-16,2670,1,8.49,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-16,2736,1,10.0,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-16,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-16,3424,1,10.8,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-01-16,11509,1,8.88,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-16,11805,1,10.5,PASAR PORT DICKSON,"PASAR PORT DICKSON,71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-16,11925,1,9.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-01-16,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-01-16,12713,1,8.49,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-16,13788,1,8.4,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-16,14869,1,8.49,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-16,15382,1,8.39,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-01-16,15537,1,9.5,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-01-16,16317,1,8.88,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-16,16389,1,8.69,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-16,16391,1,8.4,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-16,16547,2,8.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-16,18201,1,8.49,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-16,20692,1,8.1,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-17,115,1,9.0,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-17,239,1,8.5,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-17,261,1,8.39,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-01-17,656,1,8.1,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-17,907,1,7.99,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-17,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-17,2612,1,8.1,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-01-17,2663,1,9.29,THE STORE PORT DICKSON,"LOT G 21, GROUND FLOOR, OCEANIC MALL,BATU 1/2 JALAN PANTAI,",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-17,2670,1,8.49,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-17,2736,1,10.0,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-17,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-17,3424,1,10.8,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-01-17,11509,1,8.49,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-17,11660,1,9.4,PASAR AWAM RASAH,"PASAR AWAM RASAH JAYA,JLN RJ 6/2TMN RASAH JAYA, SEREMBAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-17,11728,1,10.9,PASAR AMPANGAN,"PASAR AWAM AMPANGAN,70400 AMPANGAN, SEREMBAN.,NEGERI SEMBILAN",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-17,11737,1,9.4,PASAR BESAR SEREMBAN,"JLN PASAR BESAR SEREMBAN 70000,SEREMBAN NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-17,11805,1,10.5,PASAR PORT DICKSON,"PASAR PORT DICKSON,71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-17,11925,1,9.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-01-17,11925,2,10.4,PASAR AWAM KUALA PILAH,"PASAR AWAM,72000 KUALA PILAHN.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Kuala Pilah
2024-01-17,12713,1,7.99,PASARAYA ECONSAVE FOREST HEIGHT,"LOT PT 20987 & PT 20988.,SEREMBAN FOREST HEIGHT,70450 SEREMBAN,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-17,13788,1,8.4,FAMILY STORE SEREMBAN 2,"S-TWO FAMILY STORE SDN. BHD919-922 J,ALAN S2 F23GARDEN HOMES SEREMBAN,27030 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-17,14811,2,11.2,AEON (SEREMBAN 2),"112,PERSIARAN S2 B1, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-17,14869,1,7.99,ECONSAVE CASH & CARRY SDN. BHD. KUALA PILAH,"PT 9, KOMPLEK WIRA JAYA, PUSAT KOMERSIAL MELANG,PUSAT KOMERSIAL MELANG,72000, KUALA PILAH  NEGERI SEMBILAN DARUL KHUSUS",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-17,15382,1,8.39,TESCO SEREMBAN JAYA,"N0 12264, JALAN SEREMBAN JAYA,TAMAN SEREMBAN JAYA,70400 SEREMBAN, NEGERI SEMBILAN,",Hypermarket,Negeri Sembilan,Seremban
2024-01-17,15537,1,9.5,PASAR AWAM BAHAU,"PASAR AWAM BAHAU,72100 BAHAU,NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Bahau
2024-01-17,16317,1,8.88,GIANT SUPERSTORE KUALA PILAH,"GCH RETAIL (MALAYSIA) SDN.BHD (667035-P),GIANT SUPERSTORE KUALA PILAH , JALAN MELANG,72000 KUALA PILAH, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Kuala Pilah
2024-01-17,16389,1,8.69,TF VALUE MART PORT DICKSON,"1-G-01,PERSIARAN WATERFRONTPD WATERFRONT,71000 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-17,16391,1,8.4,FAMILY STORE SUNGGALA,"NO 27 & 28,JALAN PDS 1PD SUNGGALA GATEWAY,71050 PORT DICKSON,NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-17,16547,2,7.99,MYDIN SEREMBAN 2,"LOT 31156,PERSIARAN S2 B7, SEREMBAN 2,70300 SEREMBAN, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-17,17003,1,7.4,"PASAR BESAR SEREMBAN, NEGERI SEMBILAN","PASAR BESAR SEREMBANJALAN PASAR70000 SEREMBAN,",Borong,Negeri Sembilan,Seremban
2024-01-17,18201,1,7.99,ECONSAVE TAMPIN,"PT121-127 & 328,TAMAN SRI INTAN, BATU 1 JALAN TAMPIN SEREMBAN,73000 TAMPIN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-17,20692,1,8.1,ZEMART BAHAU,"NO. 98, JALAN KIARA 2,PUSAT PERNIAGAAN KIARA,BAHAU",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-18,115,1,9.0,TAMPIN SHOPPING CENTRE,"NO 111,JALAN BESAR,73000 TAMPIN, NEGERI SEMBILAN.",Pasar Raya / Supermarket,Negeri Sembilan,Tampin
2024-01-18,239,1,8.5,FAMILY STORE RASAH JAYA,"NO. 3745 & 3746,JALAN RJ 6/12 TAMAN RASAH JAYA,70300 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-18,261,1,7.99,TESCO SEREMBAN 2,"NO. 1,JLN HARUAN 2 BKT KEPAYANG,70300 SEREMBAN NEGERI SEMBILAN",Hypermarket,Negeri Sembilan,Seremban
2024-01-18,656,1,8.1,FAMILY STORE SIKAMAT,"NO.10-12,LORONG DESA KIARA 2/3, TAMAN DESA KIARA,70400 SEREMBAN, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-18,907,1,7.99,ECONSAVE CASH & CARRY (BH) SDN BHD. BAHAU,"NO. 18-26,JALAN DATO ½ BESAR,72100 BAHAU, N. SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Bahau
2024-01-18,2020,1,9.9,PASAR AWAM JOHOL,"PASAR AWAM JOHOL,73100 JOHOL,N.SEMBILAN,",Pasar Basah ,Negeri Sembilan,Johol
2024-01-18,2573,2,10.6,GRAND UNION STORE,"LOT PT 9979-9983,PUTRA POINTS PHASE 2AJALAN BBN 1/3L,71800 NILAINEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Seremban
2024-01-18,2612,1,8.1,B FAMILY MART SDN BHD,"NO. 159-168,LORONG DALAM 6,TAMAN DATO' LELA MAHARAJA,PEKAN CHEMBONG,71300 REMBAU,N.SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Rembau
2024-01-18,2670,1,8.49,BILLION PORT DICKSON,"LOT 28-41,SEBAHAGIAN LOT PT 72, KAWASAN PENAMBAHAN LAUT,71000, PORT DICKSON, NEGERI SEMBILAN",Pasar Raya / Supermarket,Negeri Sembilan,Port Dickson
2024-01-18,2736,1,10.0,PASAR LUKUT,"PASAR LUKUT,71010 LUKUT, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-18,2788,1,9.4,PASAR TELUK KEMANG,"PASAR TELUK KEMANG,JALAN PANTAI,71050,TELUK KEMANG, PORT DICKSON,",Pasar Basah ,Negeri Sembilan,Port Dickson
2024-01-18,3424,1,10.8,PASAR AWAM REMBAU,"PASAR AWAM PEKAN REMBAU,71300, REMBAU, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Rembau
2024-01-18,11509,1,8.1,GIANT SENAWANG,"LOT 571,JALAN SENAWANG, TAMAN KOMERSIAL SENAWANG,70450, SENAWANG, NEGERI SEMBILAN.",Hypermarket,Negeri Sembilan,Seremban
2024-01-18,11660,1,9.4,PASAR AWAM RASAH,"PASAR AWAM RASAH JAYA,JLN RJ 6/2TMN RASAH JAYA, SEREMBAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-18,11728,1,10.9,PASAR AMPANGAN,"PASAR AWAM AMPANGAN,70400 AMPANGAN, SEREMBAN.,NEGERI SEMBILAN",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-18,11737,1,9.4,PASAR BESAR SEREMBAN,"JLN PASAR BESAR SEREMBAN 70000,SEREMBAN NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Seremban
2024-01-18,11805,1,10.0,PASAR PORT DICKSON,"PASAR PORT DICKSON,71000 PORT DICKSON, NEGERI SEMBILAN,",Pasar Basah ,Negeri Sembilan,Port Dickson
